"state","date","cases"
"MD",2020-11-04,6341
"MD",2020-11-11,9657
"MD",2020-11-18,13401
"MD",2020-11-25,16337
"MD",2020-12-02,15194
"MD",2020-12-09,19298
"MD",2020-12-16,19114
"MD",2020-12-23,16095
"MD",2020-12-30,15827
"MD",2021-01-06,19215
"MD",2021-01-13,21963
"MD",2021-01-20,17486
"MD",2021-01-27,14206
"MD",2021-02-03,10924
"MD",2021-02-10,9183
"MD",2021-02-17,6314
"MD",2021-02-24,5510
"MD",2021-03-03,5469
"MD",2021-03-10,5607
"MD",2021-03-17,6067
"MD",2021-03-24,6967
"MD",2021-03-31,8744
"MD",2021-04-07,9182
"MD",2021-04-14,9825
"MD",2021-04-21,8439
"MD",2021-04-28,6703
"MD",2021-05-05,5196
"MD",2021-05-12,3582
"MD",2021-05-19,2494
"MD",2021-05-26,2114
"MD",2021-06-02,1188
"MD",2021-06-09,796
"MD",2021-06-16,607
"MD",2021-06-23,417
"MD",2021-06-30,392
"MD",2021-07-07,458
"MD",2021-07-14,751
"MD",2021-07-21,1247
"MD",2021-07-28,2196
"MD",2021-08-04,3674
"MD",2021-08-11,5465
"MD",2021-08-18,6511
"MD",2021-08-25,7349
"MD",2021-09-01,8446
"MD",2021-09-08,7181
"MD",2021-09-15,8372
"MD",2021-09-22,8426
"MD",2021-09-29,8506
"MD",2021-10-06,8192
"MD",2021-10-13,7499
"MD",2021-10-20,5972
"MD",2021-10-27,5399
"MD",2021-11-03,4973
"MD",2021-11-10,5033
"MD",2021-11-17,5906
"MD",2021-11-24,6661
"MD",2021-12-01,6789
"MD",2021-12-08,9766
"MD",2021-12-15,11223
"MD",2021-12-22,24742
"MD",2021-12-29,59245
"MD",2022-01-05,96123
"MD",2022-01-12,90295
"MD",2022-01-19,54861
"MD",2022-01-26,31561
"MD",2022-02-02,15325
"MD",2022-02-09,9106
"MD",2022-02-16,5047
"MD",2022-02-23,4650
"MD",2022-03-02,3810
"MD",2022-03-09,2294
"MD",2022-03-16,2039
"MD",2022-03-23,1972
"MD",2022-03-30,2154
"MD",2022-04-06,2725
"MD",2022-04-13,3703
"MD",2022-04-20,4935
"MD",2022-04-27,5892
"MD",2022-05-04,7585
"MD",2022-05-11,10923
"MD",2022-05-18,14974
"MD",2022-05-25,15887
"MD",2022-06-01,15319
"MD",2022-06-08,10643
"MD",2022-06-15,9765
"MD",2022-06-22,8943
"MD",2022-06-29,10013
"MD",2022-07-06,9561
"MD",2022-07-13,10837
"MD",2022-07-20,10932
"MD",2022-07-27,11382
"MD",2022-08-03,11200
"MD",2022-08-10,10767
"MD",2022-08-17,9530
"MD",2022-08-24,8673
"MD",2022-08-31,7424
"MD",2022-09-07,6483
"MD",2022-09-14,6705
"MD",2022-09-21,6367
"MD",2022-09-28,5655
"MD",2022-10-05,4722
"MD",2022-10-12,4315
"MD",2022-10-19,4476
"MD",2022-10-26,4141
"MD",2022-11-02,4869
"MD",2022-11-09,4364
"MD",2022-11-16,4675
"MD",2022-11-23,4293
"MD",2022-11-30,4132
"MD",2022-12-07,6608
"MD",2022-12-14,6641
"MD",2022-12-21,7535
"MD",2022-12-28,5879
"MD",2023-01-04,7972
"MD",2023-01-11,8079
"MD",2023-01-18,5407
"MD",2023-01-25,5653
"MD",2023-02-01,4824
"MD",2023-02-08,4502
"MD",2023-02-15,4206
"MD",2023-02-22,3501
"MD",2023-03-01,3081
"MD",2023-03-08,2670
"MD",2023-03-15,2431
"MD",2023-03-22,1944
"MD",2023-03-29,2100
"MD",2023-04-05,1741
"MD",2023-04-12,1372
"MD",2023-04-19,1357
"MD",2023-04-26,1341
"MD",2023-05-03,1074
"MD",2023-05-10,1159
"ME",2020-01-22,0
"ME",2020-01-29,0
"ME",2020-02-05,0
"ME",2020-02-12,0
"ME",2020-02-19,0
"ME",2020-02-26,0
"ME",2020-03-04,0
"ME",2020-03-11,0
"ME",2020-03-18,35
"ME",2020-03-25,107
"ME",2020-04-01,161
"ME",2020-04-08,234
"ME",2020-04-15,232
"ME",2020-04-22,137
"ME",2020-04-29,148
"ME",2020-05-06,199
"ME",2020-05-13,261
"ME",2020-05-20,304
"ME",2020-05-27,318
"ME",2020-06-03,280
"ME",2020-06-10,221
"ME",2020-06-17,199
"ME",2020-06-24,182
"ME",2020-07-01,273
"ME",2020-07-08,166
"ME",2020-07-15,121
"ME",2020-07-22,143
"ME",2020-07-29,144
"ME",2020-08-05,127
"ME",2020-08-12,78
"ME",2020-08-19,164
"ME",2020-08-26,154
"ME",2020-09-02,180
"ME",2020-09-09,145
"ME",2020-09-16,228
"ME",2020-09-23,230
"ME",2020-09-30,218
"ME",2020-10-07,214
"ME",2020-10-14,208
"ME",2020-10-21,213
"ME",2020-10-28,362
"ME",2020-11-04,685
"ME",2020-11-11,1131
"ME",2020-11-18,1317
"ME",2020-11-25,1508
"ME",2020-12-02,1535
"ME",2020-12-09,2299
"ME",2020-12-16,3040
"ME",2020-12-23,3325
"ME",2020-12-30,2975
"ME",2021-01-06,3424
"ME",2021-01-13,4333
"ME",2021-01-20,3680
"ME",2021-01-27,2816
"ME",2021-02-03,2080
"ME",2021-02-10,1530
"ME",2021-02-17,1031
"ME",2021-02-24,1023
"ME",2021-03-03,1113
"ME",2021-03-10,1217
"ME",2021-03-17,1384
"ME",2021-03-24,1358
"ME",2021-03-31,1598
"ME",2021-04-07,2208
"ME",2021-04-14,2958
"ME",2021-04-21,2914
"ME",2021-04-28,2077
"ME",2021-05-05,2231
"ME",2021-05-12,1869
"ME",2021-05-19,1490
"ME",2021-05-26,889
"ME",2021-06-02,562
"ME",2021-06-09,463
"ME",2021-06-16,271
"ME",2021-06-23,169
"ME",2021-06-30,165
"ME",2021-07-07,136
"ME",2021-07-14,183
"ME",2021-07-21,408
"ME",2021-07-28,481
"ME",2021-08-04,734
"ME",2021-08-11,1123
"ME",2021-08-18,1152
"ME",2021-08-25,1432
"ME",2021-09-01,2210
"ME",2021-09-08,2495
"ME",2021-09-15,3199
"ME",2021-09-22,3265
"ME",2021-09-29,4117
"ME",2021-10-06,3898
"ME",2021-10-13,2753
"ME",2021-10-20,3167
"ME",2021-10-27,2662
"ME",2021-11-03,4004
"ME",2021-11-10,3874
"ME",2021-11-17,3718
"ME",2021-11-24,4424
"ME",2021-12-01,2963
"ME",2021-12-08,5381
"ME",2021-12-15,7337
"ME",2021-12-22,5251
"ME",2021-12-29,6208
"ME",2022-01-05,5216
"ME",2022-01-12,7242
"ME",2022-01-19,6239
"ME",2022-01-26,7198
"ME",2022-02-02,6978
"ME",2022-02-09,6112
"ME",2022-02-16,21391
"ME",2022-02-23,16920
"ME",2022-03-02,6282
"ME",2022-03-09,2541
"ME",2022-03-16,1448
"ME",2022-03-23,1219
"ME",2022-03-30,1375
"ME",2022-04-06,1428
"ME",2022-04-13,1912
"ME",2022-04-20,2119
"ME",2022-04-27,2343
"ME",2022-05-04,5206
"ME",2022-05-11,4856
"ME",2022-05-18,4095
"ME",2022-05-25,3838
"ME",2022-06-01,2127
"ME",2022-06-08,1857
"ME",2022-06-15,1611
"ME",2022-06-22,1204
"ME",2022-06-29,1540
"ME",2022-07-06,1223
"ME",2022-07-13,1212
"ME",2022-07-20,1654
"ME",2022-07-27,1467
"ME",2022-08-03,1531
"ME",2022-08-10,1409
"ME",2022-08-17,1509
"ME",2022-08-24,1231
"ME",2022-08-31,1985
"ME",2022-09-07,1209
"ME",2022-09-14,1661
"ME",2022-09-21,1640
"ME",2022-09-28,1409
"ME",2022-10-05,2211
"ME",2022-10-12,1813
"ME",2022-10-19,2152
"ME",2022-10-26,1504
"ME",2022-11-02,1433
"ME",2022-11-09,1142
"ME",2022-11-16,800
"ME",2022-11-23,592
"ME",2022-11-30,847
"ME",2022-12-07,1032
"ME",2022-12-14,1262
"ME",2022-12-21,1178
"ME",2022-12-28,952
"ME",2023-01-04,1091
"ME",2023-01-11,1527
"ME",2023-01-18,1078
"ME",2023-01-25,1222
"ME",2023-02-01,1078
"ME",2023-02-08,1209
"ME",2023-02-15,929
"ME",2023-02-22,950
"ME",2023-03-01,1692
"ME",2023-03-08,1370
"ME",2023-03-15,973
"ME",2023-03-22,894
"ME",2023-03-29,681
"ME",2023-04-05,568
"ME",2023-04-12,484
"ME",2023-04-19,313
"ME",2023-04-26,405
"ME",2023-05-03,272
"ME",2023-05-10,262
"MI",2020-01-22,0
"MI",2020-01-29,0
"MI",2020-02-05,0
"MI",2020-02-12,0
"MI",2020-02-19,0
"MI",2020-02-26,0
"MI",2020-03-04,0
"MI",2020-03-11,2
"MI",2020-03-18,157
"MI",2020-03-25,2306
"MI",2020-04-01,7251
"MI",2020-04-08,11360
"MI",2020-04-15,8068
"MI",2020-04-22,6261
"MI",2020-04-29,6968
"MI",2020-05-06,5364
"MI",2020-05-13,4085
"MI",2020-05-20,5489
"MI",2020-05-27,3279
"MI",2020-06-03,3046
"MI",2020-06-10,1545
"MI",2020-06-17,1318
"MI",2020-06-24,2057
"MI",2020-07-01,2533
"MI",2020-07-08,3462
"MI",2020-07-15,4354
"MI",2020-07-22,4816
"MI",2020-07-29,5248
"MI",2020-08-05,4932
"MI",2020-08-12,4829
"MI",2020-08-19,5361
"MI",2020-08-26,5393
"MI",2020-09-02,4991
"MI",2020-09-09,5396
"MI",2020-09-16,5866
"MI",2020-09-23,5515
"MI",2020-09-30,6758
"MI",2020-10-07,7083
"MI",2020-10-14,9364
"MI",2020-10-21,13411
"MI",2020-10-28,18068
"MI",2020-11-04,26190
"MI",2020-11-11,39746
"MI",2020-11-18,51186
"MI",2020-11-25,49375
"MI",2020-12-02,50454
"MI",2020-12-09,45528
"MI",2020-12-16,34366
"MI",2020-12-23,25662
"MI",2020-12-30,20150
"MI",2021-01-06,22905
"MI",2021-01-13,21780
"MI",2021-01-20,16591
"MI",2021-01-27,14358
"MI",2021-02-03,11608
"MI",2021-02-10,9135
"MI",2021-02-17,7802
"MI",2021-02-24,8496
"MI",2021-03-03,9494
"MI",2021-03-10,11811
"MI",2021-03-17,17706
"MI",2021-03-24,26273
"MI",2021-03-31,39799
"MI",2021-04-07,49141
"MI",2021-04-14,55092
"MI",2021-04-21,44863
"MI",2021-04-28,32960
"MI",2021-05-05,23493
"MI",2021-05-12,18476
"MI",2021-05-19,12023
"MI",2021-05-26,7600
"MI",2021-06-02,3425
"MI",2021-06-09,2634
"MI",2021-06-16,1740
"MI",2021-06-23,1054
"MI",2021-06-30,1109
"MI",2021-07-07,935
"MI",2021-07-14,1572
"MI",2021-07-21,2160
"MI",2021-07-28,3800
"MI",2021-08-04,5657
"MI",2021-08-11,10919
"MI",2021-08-18,10820
"MI",2021-08-25,14329
"MI",2021-09-01,15518
"MI",2021-09-08,15513
"MI",2021-09-15,21773
"MI",2021-09-22,22607
"MI",2021-09-29,24500
"MI",2021-10-06,28844
"MI",2021-10-13,30818
"MI",2021-10-20,28119
"MI",2021-10-27,27536
"MI",2021-11-03,32115
"MI",2021-11-10,31593
"MI",2021-11-17,58849
"MI",2021-11-24,59292
"MI",2021-12-01,47723
"MI",2021-12-08,58837
"MI",2021-12-15,45890
"MI",2021-12-22,45898
"MI",2021-12-29,64747
"MI",2022-01-05,98413
"MI",2022-01-12,131970
"MI",2022-01-19,142272
"MI",2022-01-26,120666
"MI",2022-02-02,79364
"MI",2022-02-09,33861
"MI",2022-02-16,20535
"MI",2022-02-23,13062
"MI",2022-03-02,13050
"MI",2022-03-09,6339
"MI",2022-03-16,5569
"MI",2022-03-23,6749
"MI",2022-03-30,5322
"MI",2022-04-06,5761
"MI",2022-04-13,7724
"MI",2022-04-20,10481
"MI",2022-04-27,14483
"MI",2022-05-04,18945
"MI",2022-05-11,27705
"MI",2022-05-18,29267
"MI",2022-05-25,25968
"MI",2022-06-01,19535
"MI",2022-06-08,18453
"MI",2022-06-15,15578
"MI",2022-06-22,10681
"MI",2022-06-29,14353
"MI",2022-07-06,13102
"MI",2022-07-13,16681
"MI",2022-07-20,16445
"MI",2022-07-27,19653
"MI",2022-08-03,20173
"MI",2022-08-10,16137
"MI",2022-08-17,23165
"MI",2022-08-24,19414
"MI",2022-08-31,19158
"MI",2022-09-07,15854
"MI",2022-09-14,18375
"MI",2022-09-21,16901
"MI",2022-09-28,14678
"MI",2022-10-05,12880
"MI",2022-10-12,12548
"MI",2022-10-19,12414
"MI",2022-10-26,12167
"MI",2022-11-02,11651
"MI",2022-11-09,9992
"MI",2022-11-16,12860
"MI",2022-11-23,8933
"MI",2022-11-30,8831
"MI",2022-12-07,11918
"MI",2022-12-14,13043
"MI",2022-12-21,14323
"MI",2022-12-28,10927
"MI",2023-01-04,9793
"MI",2023-01-11,9814
"MI",2023-01-18,9686
"MI",2023-01-25,6528
"MI",2023-02-01,6030
"MI",2023-02-08,5799
"MI",2023-02-15,6888
"MI",2023-02-22,6547
"MI",2023-03-01,7483
"MI",2023-03-08,6903
"MI",2023-03-15,7438
"MI",2023-03-22,5989
"MI",2023-03-29,6562
"MI",2023-04-05,5263
"MI",2023-04-12,4646
"MI",2023-04-19,3867
"MI",2023-04-26,3124
"MI",2023-05-03,2630
"MI",2023-05-10,2718
"MN",2020-01-22,0
"MN",2020-01-29,0
"MN",2020-02-05,0
"MN",2020-02-12,0
"MN",2020-02-19,0
"MN",2020-02-26,0
"MN",2020-03-04,0
"MN",2020-03-11,5
"MN",2020-03-18,72
"MN",2020-03-25,206
"MN",2020-04-01,406
"MN",2020-04-08,465
"MN",2020-04-15,650
"MN",2020-04-22,913
"MN",2020-04-29,1922
"MN",2020-05-06,3922
"MN",2020-05-13,4323
"MN",2020-05-20,4723
"MN",2020-05-27,4786
"MN",2020-06-03,3406
"MN",2020-06-10,2988
"MN",2020-06-17,2450
"MN",2020-06-24,2463
"MN",2020-07-01,2958
"MN",2020-07-08,2865
"MN",2020-07-15,4158
"MN",2020-07-22,4200
"MN",2020-07-29,4931
"MN",2020-08-05,4803
"MN",2020-08-12,4528
"MN",2020-08-19,4330
"MN",2020-08-26,4631
"MN",2020-09-02,5821
"MN",2020-09-09,4753
"MN",2020-09-16,4001
"MN",2020-09-23,6250
"MN",2020-09-30,7094
"MN",2020-10-07,7573
"MN",2020-10-14,9194
"MN",2020-10-21,10626
"MN",2020-10-28,12816
"MN",2020-11-04,21435
"MN",2020-11-11,33592
"MN",2020-11-18,47353
"MN",2020-11-25,47147
"MN",2020-12-02,38057
"MN",2020-12-09,36162
"MN",2020-12-16,22663
"MN",2020-12-23,16087
"MN",2020-12-30,10649
"MN",2021-01-06,14468
"MN",2021-01-13,12783
"MN",2021-01-20,9163
"MN",2021-01-27,7822
"MN",2021-02-03,6515
"MN",2021-02-10,6162
"MN",2021-02-17,5508
"MN",2021-02-24,5487
"MN",2021-03-03,5600
"MN",2021-03-10,6611
"MN",2021-03-17,6949
"MN",2021-03-24,8592
"MN",2021-03-31,10981
"MN",2021-04-07,13112
"MN",2021-04-14,14434
"MN",2021-04-21,13330
"MN",2021-04-28,11551
"MN",2021-05-05,10498
"MN",2021-05-12,7874
"MN",2021-05-19,5728
"MN",2021-05-26,3742
"MN",2021-06-02,1736
"MN",2021-06-09,1519
"MN",2021-06-16,991
"MN",2021-06-23,768
"MN",2021-06-30,658
"MN",2021-07-07,706
"MN",2021-07-14,1039
"MN",2021-07-21,1618
"MN",2021-07-28,2779
"MN",2021-08-04,4449
"MN",2021-08-11,6288
"MN",2021-08-18,8295
"MN",2021-08-25,9926
"MN",2021-09-01,10937
"MN",2021-09-08,11872
"MN",2021-09-15,13249
"MN",2021-09-22,15328
"MN",2021-09-29,16463
"MN",2021-10-06,21110
"MN",2021-10-13,19851
"MN",2021-10-20,16635
"MN",2021-10-27,15854
"MN",2021-11-03,26423
"MN",2021-11-10,23741
"MN",2021-11-17,29551
"MN",2021-11-24,29869
"MN",2021-12-01,24779
"MN",2021-12-08,32567
"MN",2021-12-15,23176
"MN",2021-12-22,21200
"MN",2021-12-29,22554
"MN",2022-01-05,33814
"MN",2022-01-12,65817
"MN",2022-01-19,78179
"MN",2022-01-26,86825
"MN",2022-02-02,66360
"MN",2022-02-09,31988
"MN",2022-02-16,21447
"MN",2022-02-23,10113
"MN",2022-03-02,5862
"MN",2022-03-09,4590
"MN",2022-03-16,3068
"MN",2022-03-23,2802
"MN",2022-03-30,2775
"MN",2022-04-06,2981
"MN",2022-04-13,3932
"MN",2022-04-20,5379
"MN",2022-04-27,7653
"MN",2022-05-04,10421
"MN",2022-05-11,14188
"MN",2022-05-18,14803
"MN",2022-05-25,12247
"MN",2022-06-01,8398
"MN",2022-06-08,14357
"MN",2022-06-15,10569
"MN",2022-06-22,6549
"MN",2022-06-29,12457
"MN",2022-07-06,8642
"MN",2022-07-13,9524
"MN",2022-07-20,9495
"MN",2022-07-27,10065
"MN",2022-08-03,10442
"MN",2022-08-10,10243
"MN",2022-08-17,9941
"MN",2022-08-24,9631
"MN",2022-08-31,8388
"MN",2022-09-07,6438
"MN",2022-09-14,6355
"MN",2022-09-21,6685
"MN",2022-09-28,6122
"MN",2022-10-05,5964
"MN",2022-10-12,5386
"MN",2022-10-19,4762
"MN",2022-10-26,5126
"MN",2022-11-02,5021
"MN",2022-11-09,5196
"MN",2022-11-16,5086
"MN",2022-11-23,6553
"MN",2022-11-30,5221
"MN",2022-12-07,6346
"MN",2022-12-14,5724
"MN",2022-12-21,5830
"MN",2022-12-28,3663
"MN",2023-01-04,4738
"MN",2023-01-11,5547
"MN",2023-01-18,2626
"MN",2023-01-25,5337
"MN",2023-02-01,4306
"MN",2023-02-08,4483
"MN",2023-02-15,4974
"MN",2023-02-22,3340
"MN",2023-03-01,5257
"MN",2023-03-08,3611
"MN",2023-03-15,2786
"MN",2023-03-22,2611
"MN",2023-03-29,2434
"MN",2023-04-05,1937
"MN",2023-04-12,1817
"MN",2023-04-19,1622
"MN",2023-04-26,1265
"MN",2023-05-03,1237
"MN",2023-05-10,1202
"MO",2020-01-22,0
"MO",2020-01-29,0
"MO",2020-02-05,0
"MO",2020-02-12,0
"MO",2020-02-19,0
"MO",2020-02-26,0
"MO",2020-03-04,0
"MO",2020-03-11,1
"MO",2020-03-18,22
"MO",2020-03-25,394
"MO",2020-04-01,1316
"MO",2020-04-08,1684
"MO",2020-04-15,1572
"MO",2020-04-22,1248
"MO",2020-04-29,1359
"MO",2020-05-06,1781
"MO",2020-05-13,1049
"MO",2020-05-20,1155
"MO",2020-05-27,1333
"MO",2020-06-03,1469
"MO",2020-06-10,1387
"MO",2020-06-17,1583
"MO",2020-06-24,2404
"MO",2020-07-01,2762
"MO",2020-07-08,3449
"MO",2020-07-15,4387
"MO",2020-07-22,6778
"MO",2020-07-29,11723
"MO",2020-08-05,7673
"MO",2020-08-12,7336
"MO",2020-08-19,8192
"MO",2020-08-26,7783
"MO",2020-09-02,9131
"MO",2020-09-09,9157
"MO",2020-09-16,12025
"MO",2020-09-23,10452
"MO",2020-09-30,12526
"MO",2020-10-07,10325
"MO",2020-10-14,12705
"MO",2020-10-21,12840
"MO",2020-10-28,15998
"MO",2020-11-04,20840
"MO",2020-11-11,30198
"MO",2020-11-18,34443
"MO",2020-11-25,33031
"MO",2020-12-02,24129
"MO",2020-12-09,29305
"MO",2020-12-16,27821
"MO",2020-12-23,24607
"MO",2020-12-30,20927
"MO",2021-01-06,25589
"MO",2021-01-13,24242
"MO",2021-01-20,17476
"MO",2021-01-27,15000
"MO",2021-02-03,11815
"MO",2021-02-10,9021
"MO",2021-02-17,5840
"MO",2021-02-24,6109
"MO",2021-03-03,4189
"MO",2021-03-10,4220
"MO",2021-03-17,4382
"MO",2021-03-24,4492
"MO",2021-03-31,4102
"MO",2021-04-07,4017
"MO",2021-04-14,4464
"MO",2021-04-21,4431
"MO",2021-04-28,4387
"MO",2021-05-05,4778
"MO",2021-05-12,3183
"MO",2021-05-19,2936
"MO",2021-05-26,3167
"MO",2021-06-02,2872
"MO",2021-06-09,3492
"MO",2021-06-16,4227
"MO",2021-06-23,5093
"MO",2021-06-30,6394
"MO",2021-07-07,7976
"MO",2021-07-14,12288
"MO",2021-07-21,15792
"MO",2021-07-28,18345
"MO",2021-08-04,19646
"MO",2021-08-11,19426
"MO",2021-08-18,18113
"MO",2021-08-25,16437
"MO",2021-09-01,16117
"MO",2021-09-08,14546
"MO",2021-09-15,16443
"MO",2021-09-22,13524
"MO",2021-09-29,11871
"MO",2021-10-06,10198
"MO",2021-10-13,8169
"MO",2021-10-20,7272
"MO",2021-10-27,6935
"MO",2021-11-03,7166
"MO",2021-11-10,9249
"MO",2021-11-17,9935
"MO",2021-11-24,11813
"MO",2021-12-01,13770
"MO",2021-12-08,18938
"MO",2021-12-15,19542
"MO",2021-12-22,21639
"MO",2021-12-29,32046
"MO",2022-01-05,61015
"MO",2022-01-12,80463
"MO",2022-01-19,84285
"MO",2022-01-26,72834
"MO",2022-02-02,44426
"MO",2022-02-09,25032
"MO",2022-02-16,13598
"MO",2022-02-23,7685
"MO",2022-03-02,5367
"MO",2022-03-09,3988
"MO",2022-03-16,3223
"MO",2022-03-23,2824
"MO",2022-03-30,3094
"MO",2022-04-06,3501
"MO",2022-04-13,2544
"MO",2022-04-20,3285
"MO",2022-04-27,4502
"MO",2022-05-04,4772
"MO",2022-05-11,6383
"MO",2022-05-18,7732
"MO",2022-05-25,8015
"MO",2022-06-01,9669
"MO",2022-06-08,11225
"MO",2022-06-15,10971
"MO",2022-06-22,11628
"MO",2022-06-29,13568
"MO",2022-07-06,12780
"MO",2022-07-13,15315
"MO",2022-07-20,14477
"MO",2022-07-27,14847
"MO",2022-08-03,12576
"MO",2022-08-10,11617
"MO",2022-08-17,10759
"MO",2022-08-24,8995
"MO",2022-08-31,9823
"MO",2022-09-07,9475
"MO",2022-09-14,9610
"MO",2022-09-21,7732
"MO",2022-09-28,5849
"MO",2022-10-05,4925
"MO",2022-10-12,4725
"MO",2022-10-19,4633
"MO",2022-10-26,5125
"MO",2022-11-02,4942
"MO",2022-11-09,4921
"MO",2022-11-16,4624
"MO",2022-11-23,5668
"MO",2022-11-30,6615
"MO",2022-12-07,7793
"MO",2022-12-14,8371
"MO",2022-12-21,8046
"MO",2022-12-28,6187
"MO",2023-01-04,6783
"MO",2023-01-11,5429
"MO",2023-01-18,4419
"MO",2023-01-25,4465
"MO",2023-02-01,3704
"MO",2023-02-08,4019
"MO",2023-02-15,3974
"MO",2023-02-22,4266
"MO",2023-03-01,4315
"MO",2023-03-08,3381
"MO",2023-03-15,3414
"MO",2023-03-22,3028
"MO",2023-03-29,3224
"MO",2023-04-05,3046
"MO",2023-04-12,2307
"MO",2023-04-19,2122
"MO",2023-04-26,1892
"MO",2023-05-03,1934
"MO",2023-05-10,1568
"MS",2020-01-22,0
"MS",2020-01-29,0
"MS",2020-02-05,0
"MS",2020-02-12,0
"MS",2020-02-19,0
"MS",2020-02-26,0
"MS",2020-03-04,0
"MS",2020-03-11,0
"MS",2020-03-18,34
"MS",2020-03-25,343
"MS",2020-04-01,695
"MS",2020-04-08,934
"MS",2020-04-15,1354
"MS",2020-04-22,1538
"MS",2020-04-29,1667
"MS",2020-05-06,1861
"MS",2020-05-13,1665
"MS",2020-05-20,1881
"MS",2020-05-27,2078
"MS",2020-06-03,2272
"MS",2020-06-10,2164
"MS",2020-06-17,2149
"MS",2020-06-24,2799
"MS",2020-07-01,4467
"MS",2020-07-08,4988
"MS",2020-07-15,5632
"MS",2020-07-22,8551
"MS",2020-07-29,8732
"MS",2020-08-05,7655
"MS",2020-08-12,5915
"MS",2020-08-19,5182
"MS",2020-08-26,5542
"MS",2020-09-02,4273
"MS",2020-09-09,3432
"MS",2020-09-16,3431
"MS",2020-09-23,3337
"MS",2020-09-30,3620
"MS",2020-10-07,4050
"MS",2020-10-14,4576
"MS",2020-10-21,5306
"MS",2020-10-28,5494
"MS",2020-11-04,4660
"MS",2020-11-11,7118
"MS",2020-11-18,8001
"MS",2020-11-25,8240
"MS",2020-12-02,11232
"MS",2020-12-09,13804
"MS",2020-12-16,14971
"MS",2020-12-23,14682
"MS",2020-12-30,12730
"MS",2021-01-06,15180
"MS",2021-01-13,15664
"MS",2021-01-20,12928
"MS",2021-01-27,11845
"MS",2021-02-03,8650
"MS",2021-02-10,6432
"MS",2021-02-17,5644
"MS",2021-02-24,2494
"MS",2021-03-03,3784
"MS",2021-03-10,2769
"MS",2021-03-17,3157
"MS",2021-03-24,2023
"MS",2021-03-31,1521
"MS",2021-04-07,1465
"MS",2021-04-14,1464
"MS",2021-04-21,1645
"MS",2021-04-28,1639
"MS",2021-05-05,1347
"MS",2021-05-12,1444
"MS",2021-05-19,1744
"MS",2021-05-26,1170
"MS",2021-06-02,793
"MS",2021-06-09,828
"MS",2021-06-16,827
"MS",2021-06-23,780
"MS",2021-06-30,1472
"MS",2021-07-07,1453
"MS",2021-07-14,2496
"MS",2021-07-21,4951
"MS",2021-07-28,9290
"MS",2021-08-04,12937
"MS",2021-08-11,18821
"MS",2021-08-18,24682
"MS",2021-08-25,23780
"MS",2021-09-01,19487
"MS",2021-09-08,15621
"MS",2021-09-15,13216
"MS",2021-09-22,10828
"MS",2021-09-29,7967
"MS",2021-10-06,5266
"MS",2021-10-13,4292
"MS",2021-10-20,3435
"MS",2021-10-27,3380
"MS",2021-11-03,1998
"MS",2021-11-10,2112
"MS",2021-11-17,2171
"MS",2021-11-24,2685
"MS",2021-12-01,2006
"MS",2021-12-08,3287
"MS",2021-12-15,2909
"MS",2021-12-22,4668
"MS",2021-12-29,13350
"MS",2022-01-05,33842
"MS",2022-01-12,36074
"MS",2022-01-19,56776
"MS",2022-01-26,40054
"MS",2022-02-02,32009
"MS",2022-02-09,35237
"MS",2022-02-16,10906
"MS",2022-02-23,4189
"MS",2022-03-02,2676
"MS",2022-03-09,1514
"MS",2022-03-16,1071
"MS",2022-03-23,670
"MS",2022-03-30,557
"MS",2022-04-06,981
"MS",2022-04-13,731
"MS",2022-04-20,506
"MS",2022-04-27,604
"MS",2022-05-04,1034
"MS",2022-05-11,1958
"MS",2022-05-18,3070
"MS",2022-05-25,2489
"MS",2022-06-01,2538
"MS",2022-06-08,5012
"MS",2022-06-15,5200
"MS",2022-06-22,6890
"MS",2022-06-29,6772
"MS",2022-07-06,7785
"MS",2022-07-13,12426
"MS",2022-07-20,10105
"MS",2022-07-27,9737
"MS",2022-08-03,8493
"MS",2022-08-10,8455
"MS",2022-08-17,8502
"MS",2022-08-24,7190
"MS",2022-08-31,8144
"MS",2022-09-07,5825
"MS",2022-09-14,3619
